rating,review_description,hotel_UUID,review_UUID
8.5,“This hotel is resort style. It is very convenient to train station Shinjuku and also close the lively district of Shinjuku. The staff were very helpful and accommodating. The freebies with lots of free samples are a big plus. We would like to stay...”,6a111aea-a9cc-400d-b8bf-ec72a711306c,2f994ac5-e34a-447c-b693-f6e653489961
8.6,“Short walk to akihabara and a great value for everything offered. Very clean and loved the bathroom. My five year old son loved the bunk bed and was in tears when told we had to leave.”,d13672d9-9799-477b-b31b-37d4107b6216,aea224ab-dc47-45ee-b9f9-0703e78aa5cd
8.8,“Excellent location and wonderful breakfast and dinner. They offer a fabulous geisha performance every Friday night”,654498b2-c207-4ee1-9fd0-5a3c57c3f7b9,b1fe3675-2ad4-4efe-bbd2-ae2cf7dcc24a
8.3,"“Super friendly helpful staff. Comfortable beds, cozy room, cool technology on the shower and toilet.”",0021709c-3d46-42c2-81e1-5c601685d732,6f22cbc2-5766-409e-b306-c17e03a3b20a
8.0,"“Very affordable compared to other hostels, and just as walkable as the others.”",3c52b4d7-8d25-4e24-b68f-a6487fa930ec,e9080e20-0e29-498e-ace8-45052060f113
8.6,"“Very clean and comfortable room for our family of 4. The location of the hotel was also great, close to Ueno Station.”",32aa2461-a3cb-44a8-89e9-5e6878c36cc0,0affc1d2-6881-4042-a96d-da67e0224a2a
8.3,"“Large room, comfortable beds, helpful and professional staff, beautiful bar and delicious cocktails, aesthetics of the hotel.”",61edb22e-39df-4f65-97ba-05b9b2e485d2,f15a984b-3661-44b9-af99-6e280206e21e
8.9,"“Excellent location, beautifully appointed rooms, small but sooo well planned. Food in the dining room was superb, along with the service. So worth the $$!!”",cce5881a-7d84-4a65-bb90-c98531097d38,7dbc6097-840a-4865-bd14-b5cabab8814a
8.5,"“The staff were very nice and accommodating. The shared bathroom feels cozy and doesn’t feel shared as most of the time I was alone in there. They have a separate beauty room, lavatory, shower room and restroom. The front porch is a must!! I met...”",79aec89f-c3fb-4272-a275-f8263ee2e544,e2a46fa7-331c-481f-891d-61d1da8b46a8
8.1,"“It was conveniently located, near train station, supermarkets, restaurant and Donki.”",3a5e39d6-f3cb-4388-8cd7-f374170d1ada,2c3b9ea3-993e-43fd-9300-bf66269a313e
8.4,“Direct Access to the hotel via Terminal 3 Haneda Airport Departure Level(Level3). Clean and very comfortable Stay. Staffs are friendly and helpful.”,250a322f-245b-4af2-814b-b6650c214c1f,6e7a7886-701b-4d62-bccc-62b3788770f2
8.5,"“Clean, stylish, friendly staff, happy hour. What’s not to like?”",5e36b41e-d2b2-4d81-8b31-0fccdc33b2a9,c356d40a-a5cc-4ab4-9443-ce8d52c3ecbc
8.8,"“It’s a small hotel tucked in between buildings, not too much to do around with since it’s in a business area, but there are several convenience store within walking distance and a Yakitori place right in front of the hotel.”",ce27e3f9-3b49-4057-9689-2cabe7b2b699,0647b50e-9e70-4f0e-afc7-1a7a2e022e0f
8.4,"“breakfast was yummy, fantastic value. I liked that you can arrange for delivery the day before. The bed was nice and comfy, room was clean.”",d5d2501b-4244-4b54-b019-a1e65d853fde,c7abbcf3-fe27-4202-bbb5-3e9c7509cc77
9.1,“Wonderful stay with family. Great amenities and space. I didn't feel crowded in the room (and we had ski gear and lots of bags). We liked the location as it was close to the metro and easy to get to.”,74a4bb41-354b-4bf2-aa6c-86b468858ab8,4534cce0-f9f8-40a5-80da-2579392a7fd2
9.0,"“the room is spacecious for family with 2 kids, and near to subway station.”",739e5479-9fe7-4d1f-8bdb-f3488398ac06,c48b2328-fe7d-4fd6-acdc-8043f7c51b8b
8.4,“Very modern and the room and bathroom were very well maintained and spacious for urban Tokyo. Location was great!”,e2ad257a-8c2b-401a-a4de-0c512315594d,d9faadae-1f5f-47aa-bf58-42819de9da6c
8.7,“I love this property every time i come to Tokyo i stay here.”,53f38abc-cb0d-4ccb-bca0-9a54eca683a5,fc0194b0-a1f0-4c56-910d-ab48b9eaebc2
8.8,"“This was a great stay. The facilities in the room were fantastic. We have stayed in many places around the world and in terms of value for money, space and facilities for a family of 5, this was the best we have stayed in. We will be using this...”",49e5f1ce-2fb7-42b7-ba65-861f141e2db4,af8a354f-566d-4e77-8fec-ac6e20134103
9.0,"“Clean, quiet, spacious, nice amenities, great staff24/7 (big help with storing and weight luggage), walkable to asakusa”",7c9bb201-beb2-4d25-bb3b-4da4adcff5b1,dd1bde3b-3280-4f7d-a273-5d1e717d99b8
8.8,“The kids loved this hotel because of the bunk bed. Clothing washer/dryer in the room.”,be17f446-0146-4caa-ac61-bf40df1e51a1,1c118256-0404-4a1e-9ddf-28f9ac763408
8.6,"“As like all the bali style hotels in japan, free drink bar, lots of amenites, love all the lotions and skin cares they provide in the bathroom and one thing i love the most is the hair curler. Smart TV and can watch netflix and youtube. Just very...”",28552d77-6dc5-44df-89a7-073ca28c47b0,4b2196b2-d062-4156-be85-eec9d87b5efc
8.9,"“Location, cleanliness, comfortable bed and friendly staff”",508bb312-16b5-46d1-8577-55070f18d520,0c3c416a-fbd0-4642-86b8-40c710764108
8.1,"“Love coming back to Mystays @ OMORI. The space is small as we were told to expect of hotels in Tokyo, but enough bed space and comfortable beds, beddings and pillows. Location is perfect for families who want to get nice sleep after a long day of...”",8bf2abd9-4ccd-4b91-a251-12a5d3626d2a,10b766a9-d840-4543-9b72-e8b051090359
9.6,"Guests loved the prime location near Gloucester Tube Station with easy access to shops and dining. The spacious and clean rooms were praised for their comfort. Guests commended the friendly staff and appreciated the nearby food and drink options, making it ideal for guests travelling with children.",5ffbac98-a25e-4a04-9478-b767c9156c4a,6ddfbd63-5024-4e78-bbbd-7c70f32d0374
6.0,"Guests raved about the Millennium Hotel London Knightsbridge's prime location near attractions. However, room comfort and cleanliness were less impressive, with some noting outdated furnishings. Room size was also a concern. Staff received mixed reviews, with some guests praising their helpfulness. Breakfast opinions varied.",8119ec01-f696-4d09-89c9-93bdbdb67d00,a219d9c9-dd69-44f6-b341-3a8391572dc0
8.6,"Guests loved the accommodation's prime location near the Tower of London and underground. The staff received high praise for their friendliness. Guests appreciated the stunning views and comfortable beds. Room size and comfort received mixed feedback, with some finding them compact yet functional.",29d8cd38-8f72-485a-b576-ec379d047fa2,8529a5fc-3f8d-4309-9343-54d4ab9a66d0
8.1,"Guests loved the accommodation's prime location and praised the attentive staff. Breakfast received positive feedback, though some found room cleanliness inconsistent. Room comfort had mixed reviews, with some noting soundproofing issues. Value for money was a concern for several guests.",8bb99dbd-5eed-413b-be94-60f6cba1512f,e0c3fca6-5635-477b-85aa-e249f55682ec
8.7,Guests commended the exceptional staff and prime location near attractions. Room comfort received mixed reviews with some finding rooms small. Breakfast was praised for variety but noted as pricey. Bed comfort was generally appreciated. Some guests felt the value for money could be improved.,1bb43c07-f489-407b-b7e4-32ee7b4de6ea,147a89df-d1a9-4333-9cec-591807d5d9c0
8.9,"Guests loved the central location and friendly staff at Locke at Broken Wharf. The views from the accommodation were praised, though room comfort received mixed feedback due to space constraints. Room cleanliness was appreciated, but soundproofing was a concern for some guests.",d3337455-6dcc-4575-8942-ea638e4a9615,ada0d2ae-e944-4bb9-9581-d97e7e46b9b4
8.3,"Guests loved The Dilly's central location, perfect for exploring London. The staff were praised for their friendliness and helpfulness. Breakfast received positive mentions for its variety. Room comfort and cleanliness had mixed reviews, with some guests noting outdated decor and maintenance issues.",658f788d-7076-4daa-b3c0-e7f38d3f2110,b4283fc0-b019-404c-b178-200aa69dddb3
8.3,"Guests loved the accommodation's prime location near iconic landmarks. The staff received praise for their friendliness. Views from the rooms were appreciated. Room comfort and cleanliness received mixed feedback, with some guests noting issues. Breakfast also had mixed reviews, with limited options mentioned.",44e3d20b-04ee-4f3d-970a-6beb7e6a710b,21ce2114-fc6e-49a3-a1b2-e80dccac25ea
9.0,"Guests loved the Chesterfield Mayfair's excellent location and friendly staff. The breakfast and bar were also praised. Room comfort and size received mixed reviews; some found rooms small or dated. Overall, the accommodation's charm and service made for a memorable stay.",026c19b0-087b-4b8b-ab03-9693e67abe48,1856650e-3897-4a41-ace0-14b8c98a5d07
8.8,"Guests loved the excellent location near Covent Garden and theatres. The staff were praised for their friendliness and helpfulness. Rooms were noted for comfort and cleanliness, though some found them small. Breakfast received mixed reviews, with some enjoying it while others found it disorganised.",260a4b90-4977-4a04-8d2e-de420e5262a1,a4640f00-d007-45f0-8b18-51de24b1577b
8.3,"Guests loved the central location of the accommodation, making it easy to explore London. The staff received praise for their friendliness and helpfulness. Room comfort and cleanliness received mixed reviews, with some guests noting dated decor. Breakfast and value for money also had varied feedback.",94430779-20ae-4622-ad2e-ee8534c599dc,cf8b7b3f-7567-4957-b906-6d39f0e90162
8.1,"Guests loved the accommodation's prime location near Victoria Station and public transport. The staff were praised for their friendliness. Rooms were clean but had mixed reviews on comfort and size. Some guests noted soundproofing issues, with noise from other rooms being audible.",476e5f67-1f86-4baa-a7b1-7c553e0ee8ab,4c54815d-2b34-4db2-b0c4-70f627469a54
8.8,"Guests praised the Ruby Stella Hotel's central location and friendly staff. The rooms were clean, though some found them small. Breakfast received mixed reviews, with some desiring more variety. Room comfort was appreciated, but soundproofing could be improved for a quieter stay.",e1365e1f-f8d2-425d-8ef7-3c89ed2a5d4e,ef2c7e46-d90d-46d9-b14f-74d12fc47265
8.5,"Guests loved the central location, perfect for theatre and sightseeing. The staff were praised for their friendliness and helpfulness. Room cleanliness was consistently noted. However, guests had mixed feelings about room comfort and breakfast, with some finding the breakfast room small.",7e751e4b-efa7-48f8-8a03-4422874ccbc4,ff8dea6b-e62d-43ac-8b0e-e10c08baf55c
9.1,"Guests loved the Royal Lancaster London's prime location near Hyde Park and the tube. The staff received high praise for their friendliness and professionalism. Rooms were noted for their cleanliness, though some found them small. Breakfast was appreciated, but room comfort and value for money had mixed reviews.",2e0bd118-08b6-400c-b85a-35f8839dd424,7748acb4-1835-4c8d-aa32-2c18ccd92717
8.9,"Guests loved the accommodation's prime location near attractions and transport. The staff received high praise for their friendliness and professionalism. Room cleanliness was appreciated, though room size and comfort received mixed feedback. Breakfast was noted for its quality but considered pricey by some.",fd93145f-435f-4eff-8be0-f942952a797f,6e766e94-632b-4624-bffe-f61de1d3467d
8.9,"Guests loved the Apex City Of London Hotel's prime location near attractions and transport. The staff were praised for their friendliness and helpfulness. Rooms were noted for their comfort and cleanliness. Breakfast received positive feedback, though some found it pricey. Value for money had mixed reviews.",895b402f-2986-4006-89f3-9e3132410857,7a57d9a7-6a41-447d-bb93-0c06df73d75a
8.7,"Guests loved the accommodation's prime location near St Paul's and praised the friendly staff. The breakfast was highly rated for its variety. Rooms were noted for comfort and cleanliness. The swimming pool and spa were appreciated, though some found them busy.",e50f1600-620f-4cfd-a465-c455883a30f5,8367f717-f501-49c5-ad9c-970e82630961
8.4,"Guests loved the central location of ME London by Melia and praised the friendly staff. Room comfort received mixed reviews with some finding beds hard. Breakfast opinions varied, with some enjoying it while others found it inconsistent. The bar was appreciated for its vibe but noted as pricey. Room cleanliness was generally satisfactory.",09d04e92-1f0c-4860-94bb-121faf8f4b45,f3c11dac-0696-416b-8662-f9d3b86ee9f3
8.0,"Guests loved the excellent location of the accommodation, close to public transport and shops. The cleanliness was frequently praised. However, bed comfort received mixed reviews, with some finding mattresses too soft. Room comfort was also mixed, with some guests noting limited space.",bae32ba7-4f4e-4206-a19c-90d3f131e07a,a8e99983-bd8a-44f0-a428-36d30e93a77d
8.4,"Guests loved the central location and praised the friendly staff. Breakfast received positive feedback, though some found it pricey. Room comfort and size had mixed reviews, with some finding them small. The bar was appreciated for its atmosphere, but opinions on drinks varied.",b93149bf-ce36-4d38-b6c5-508667791f3a,cfeda93b-b50e-4460-8bb2-f02c01ab7041
8.5,"Guests loved the excellent location of Crane Court by City2Stay, making it easy to explore London. The accommodation was praised for its cleanliness and helpful staff. While the area was generally quiet, some guests had mixed feelings about room comfort and bed size.",6f3d513a-2f78-4a0c-b813-152791f2d038,b4d8219e-a722-444e-ad1b-2268128a3b21
8.9,"Guests loved the accommodation's prime location near Tower Bridge and public transport. The staff received high praise for their friendliness. Rooms were noted for cleanliness, though comfort varied. The well-equipped kitchen was appreciated, but bed comfort received mixed reviews.",a93a0aa8-adb5-49f1-9a6f-900288f935a9,cc2386bb-a259-4aad-92ad-593e43734238
8.9,"Guests loved the prime location of the accommodation, ideal for exploring London. They praised the spacious and clean rooms with comfortable beds. However, some guests expressed concern about noise levels due to poor soundproofing. The kitchen facilities received mixed reviews, with some suggesting improvements.",32fa35c0-6af2-4afe-a685-51cd075f4c6e,9f84eae7-7392-4fea-9f60-24f107ab255d
8.4,"Guests loved the central location of the accommodation, perfect for exploring London. The staff were praised for their friendliness and helpfulness. Room comfort received mixed reviews, with some guests noting outdated furnishings. Breakfast was appreciated but could be busy. Room size varied in satisfaction.",52452336-3fd7-4110-aa82-eeec7add93d3,fa15c077-f5c0-4b43-b70a-a1e65615d62e
7.7,"Guests loved the Radisson Blu Hotel's prime location near attractions like the British Museum. The staff received praise for their friendliness. Breakfast was a highlight, though room comfort and size received mixed feedback. Some guests felt the value for money could be improved.",81892874-0322-426c-b071-311f10060279,125040ba-e738-43f6-9e0e-e072e03b9503
8.2,"Guests loved the Cleveland's prime location near public transport and attractions. The rooms were praised for cleanliness and comfort, though some found them small. The staff received high marks for friendliness. The kitchenette was appreciated, but the lift's unreliability was noted by some.",2c77755a-56d4-488a-82b5-68cd9385b3f6,0a41ef59-bb0d-4374-b424-05053959b9b1
9.0,"Guests loved the Apex Temple Court Hotel's central location, making it easy to explore London. The rooms were praised for their comfort, cleanliness, and spaciousness. Staff were noted for their friendliness and helpfulness. Breakfast received positive feedback, though some found it pricey.",490ae9eb-9fdc-43f7-a4c6-915a26f43643,9ca91e88-3ee1-4217-a1a4-9d5ab8267001
8.5,"Guests loved the accommodation's excellent location and friendly staff. Breakfast and bed comfort were also praised. Room comfort and size received mixed reviews, with some finding them spacious while others noted small bathrooms. Room soundproofing was a concern due to noise from corridors and outside.",be5aa25f-d16b-4201-9d01-331483895651,ea58a332-2581-49e2-b3a3-43f968b97b2d
8.6,"Guests loved the excellent location and praised the cleanliness of the accommodation. The area was noted for its quietness despite being central. Public transport options were conveniently nearby. Staff were commended for their helpfulness. However, room comfort and soundproofing received mixed reviews.",ea2f0535-c04c-44d4-97b7-f9ffecc2e5dd,1b52421d-0d50-4640-b5e2-7b6e0d7e039e
7.1,"Guests loved the prime location near Gloucester Road Station and attractions. Staff were praised for their friendliness. Breakfast received positive feedback, though some found it repetitive. Room comfort and size had mixed reviews, with some noting small spaces. Room cleanliness was also mixed.",b777e782-1cde-42ff-9f26-0866e3b76bdd,65652b98-eb13-43dd-9af8-b0b1fecacbea
8.8,"Guests loved the accommodation's prime location near Tower Bridge and transport links. The staff were praised for their friendliness and helpfulness. Rooms were noted for their spaciousness and cleanliness. However, guests had mixed feelings about room comfort and breakfast options. Value for money was also debated.",fe4ef24e-16c4-4a71-ac53-4447b12b9850,36d1033b-a191-4911-8f41-8e8081dca06c
8.3,"Guests loved the superb location near St Paul's Cathedral and transport links. The staff were praised for their friendliness. Rooms were noted for cleanliness and size. Breakfast received mixed reviews due to limited space and variety. Room comfort was also mixed, with some issues regarding soundproofing.",f2128167-a881-4018-89f5-dd1880c0bfee,5d0cbd85-8ef3-4e8b-8f2a-505f3e1cc98b
7.6,"Guests loved the accommodation's prime location near transport links and attractions. Staff received praise for their helpfulness. Breakfast was well-received for its variety. Room comfort and size received mixed feedback, with some finding them small. Cleanliness was generally appreciated but had occasional issues.",fba03f56-bc78-42d3-86d8-0257a9220857,b85ec5a5-8dd9-4fa4-b57c-b2472b526bb4
9.7,"Guests raved about the exceptional staff and prime location near Buckingham Palace. The breakfast and room comfort were also praised. However, some guests had mixed feelings about value for money, noting high costs for extras. Overall, the accommodation offers a luxurious and welcoming experience.",83c8fcee-6290-4320-8893-f495def9a1d9,4b99249c-1093-4420-8b3e-b81299dd1b44
8.4,"Guests loved the excellent location near public transport and attractions. The staff were praised for their helpfulness. Rooms were clean but had mixed reviews on comfort and size. Some guests noted soundproofing issues, with noise from other rooms being audible.",45e78842-fb97-4728-a790-81344cf01e13,970f4b6c-5991-42fa-8d41-1a7935b3452b
8.0,"Guests loved the central location of the accommodation, making it ideal for exploring London. The staff received high praise for their friendliness and helpfulness. However, guests had mixed feelings about room comfort and cleanliness, and some felt the value for money could be improved. Breakfast also received varied feedback.",80b32b98-6f07-4166-8fbe-91b251545482,2ffa56fe-2d01-4e4b-9cfe-e02d03daa86c
7.7,"Guests raved about the excellent location of The Beaufort, nestled in a quiet area yet close to attractions. The staff received praise for their friendliness. Room comfort and size had mixed reviews, with some finding them small. Breakfast options and soundproofing also received varied feedback.",f33ec950-360f-405e-9e44-9e951ff53994,ac7fd87e-1d14-45b7-9c81-2f8067c33ff0
7.9,"Guests loved the Montcalm Brewery Townhouse's prime location and helpful staff. The breakfast received praise, though some found it sparse. Room size and cleanliness were appreciated, but comfort and soundproofing had mixed reviews, with some noting noise and temperature issues.",58f6569b-6b1f-493d-98dc-91b14e2241f4,db4c0228-6921-4e4b-b663-61d5961975c7
7.7,"Guests loved the accommodation's excellent location near Paddington Station and public transport. Staff were praised for their friendliness. Room cleanliness was appreciated, though room size and comfort received mixed reviews. Breakfast also had mixed feedback, with some guests finding it lacking.",46cd7021-dc26-46ce-b6a7-e749d0dae0c7,db194ebc-68d6-4527-83c6-cc7082fda1ef
8.5,"Guests loved the central location of the accommodation, making it easy to explore London. Room cleanliness and bed comfort were also praised. However, guests had mixed feelings about room comfort and kitchen amenities, with some noting issues with noise and limited supplies.",41574d24-b8f2-4dcc-a774-9435ab47a195,44398c9c-8383-40f6-94f8-3b05af85e5ff
8.5,"Guests loved the Riu Plaza London Victoria's prime location near Victoria Station and praised the excellent breakfast. The staff received positive feedback for their friendliness. Rooms were noted for cleanliness, though comfort received mixed reviews. Public transport options were highly appreciated.",8d6df3ac-bc2b-4a19-833f-9d7711f2be87,4c754fc5-4d77-4c19-b9ec-1de01c84935b
8.7,"Guests loved the excellent location and friendly staff at Ember Locke Kensington. The kitchen facilities were appreciated, though room comfort and cleanliness received mixed reviews. Breakfast options were also mixed, with some guests finding them limited. Public transport access was a highlight.",d1255a3b-fe39-48e1-b7e1-ceb9352595cc,20be19bc-bcbe-4424-9a23-5fbfaa29a3c8
7.1,"Guests loved the accommodation's prime location near transport links and attractions. Staff were praised for their friendliness. Room comfort and cleanliness received mixed reviews, with some noting small room sizes. Breakfast was appreciated, though some desired more variety. Soundproofing was a concern.",fda2064e-2710-49af-8103-28d2cc24247b,4ce60a13-ccd0-461c-9598-b4d32a907b3d
8.3,"Guests commended the staff for their friendliness and helpfulness. The location was praised for its convenience. Breakfast received positive feedback for its variety. Room comfort and cleanliness had mixed reviews, with some finding issues. The spa also received mixed feedback, with limited access and cleanliness concerns.",7acfb50f-8596-4ac7-b583-69651ed2ef47,eb6eabf2-6cec-48cf-822c-1b036c395dcd
8.1,"Guests loved the prime location near public transport and attractions. Room cleanliness and size were praised, though room comfort and bed comfort received mixed feedback. The kitchenette was appreciated for convenience, but some guests noted limited kitchen supplies.",25f91a85-dbf4-49ac-98af-9e93a1b59c49,1ef03136-53ad-4e98-8b8a-0bbf43321e4a
8.4,"Guests loved the central location of the accommodation, making it easy to explore Soho and nearby attractions. Room cleanliness was praised, though some guests noted issues with soundproofing and bed comfort. While the room comfort was mixed, the vibrant area added to the overall experience.",2ef0ced0-81ee-4b6a-9caf-296fcdb61d7b,e06e5b9b-c0c7-4844-bc38-b5c59a9d7112
8.1,"Guests loved the Grand Plaza Serviced Apartments' prime location near public transport and a variety of dining options. The rooms were praised for cleanliness, though comfort received mixed reviews. The kitchen facilities were appreciated, but bed comfort varied among guests.",8e6747fe-15ea-4c07-aa28-27ee26602124,8bd22388-5e91-4cba-a420-764fb6e54ac5
8.9,"Guests loved the excellent location of The Lincoln Suites, perfect for exploring London. The staff were praised for their friendliness and helpfulness. Rooms were noted for their cleanliness and comfort, though some found the room temperature too warm. The well-equipped kitchen was appreciated by many.",06afc93c-fef4-4ded-89ec-ae581b186713,e8e65fcf-fa25-476f-a820-80b3f704dbeb
8.8,"Guests loved the central location of the accommodation, making it easy to explore London. The staff received praise for their friendliness. Room cleanliness was appreciated, though room size and bed comfort received mixed feedback. Some guests found the room layout less than ideal.",a65403d0-40e4-4ccd-a378-c4df5b8433fa,0e75f91f-7890-46cd-b183-66500362e831
8.3,"Guests loved the accommodation's prime location near Paddington Station and Hyde Park. Room cleanliness was praised, though room size and comfort received mixed feedback. Staff were noted for their helpfulness. Some guests mentioned soundproofing issues, but public transport options were appreciated.",27091070-d93f-4397-8423-1d254659a70b,df35b125-a422-455b-a99e-8e95729eb8a6
9.3,“We have stayed in many apartments at many locations but this one was absolutely one of the best! Nice and quiet location with easy access to many attractions and walks. Well equipped apartment with a lot of nice details and a very functional...”,69e430ef-5576-464b-9172-c7112a7d3e51,f40cb720-de0d-452e-849d-b8079a875427
9.7,“Ruime woning met alles erop en eraan. Eetgedeelte apart van woonkamer. Prima bedden.”,d370900a-2470-4ab2-a46c-e810e1422194,eb3294a9-37ea-4cf9-b41c-6d1641d9b745
9.8,"“The setting is stunning. Green fields and surrounded by mountains.The house was very well equipped with comfortable beds, dishwasher and washing machine.Lounge was comfortable and with great views.Kathrin was very helpful and accommodating.”",1d6e81f7-eda0-4db1-9413-9a3fd6714c36,7149963e-e1fe-400d-90e5-bbe2bc7d70ef
9.4,“We had a wonderful stay! The apartment is very spacious but still cosy because of the layout; it is very nicely decorated and equipped with everything you may need. The kids loved the big room upstairs; I think every child would love a room that...”,2fd15b42-ff3a-48b2-bc0a-50d16629e324,b55dbfd5-6807-4a52-8655-c629ec181c45
9.1,“Zeer ruim appartement.Erg schoon en aan alles gedacht.”,41a2b461-d21a-46dc-ac24-bead3dfe988b,cbbcbae1-3d02-46ed-8f1e-cb34381dc738
9.6,"“The aparment is very cosy with amazing views, all is completly new. There is a supermarket nearby at 3 minute walking”",ecbc155e-fb29-46a1-b363-e16793b5a3f8,bd766bc7-8fe5-406f-bbbf-eb8d490bdc8b
9.2,"“beste Lage, direkt Natur vor der Haustür, nette Gastgeber”",a80a5c6b-46e7-48ef-bdd5-328e41607416,46c73616-2402-40da-804f-c3debfa0d2e6
9.9,“The place was very clean and comfortable. The hostess was very kind and helpful.”,3e29a218-bdf0-48bf-90af-3b3244d7a324,0e59418b-398a-4d27-b929-b93209599025
9.4,"“Bon emplacement, proche de Fussen. Grandes chambres, très grande cuisine, très grans salon/salle à manger, parkings voiture réservé pour le logement. Le petit Spar accessible à pied ouvert une bonne partie de la journée.Le propriétaire mets à...”",4f6ccdbf-bd81-479d-b3d9-689043d84d1a,c5b899d5-670c-47ee-83b0-6b2d5089593c
9.5,"“Sehr schön ausgestattete Ferienwohnung, mit angegliedertem Hotel. Frühstück und Abendessen haben wir je zweimal in Anspruch genommen. War jedesmal sehr lecker. Die Hauptstraße und die Bahnlinie hinter dem Haus, sind durch gut isolierte Fenster...”",63b689e9-ecbf-43e3-9d5f-8202e7684e12,52748a95-1664-448e-b3ed-4aa5daf7e9c1
9.0,"“Gro&zügige und schön und geschmackvoll eingerichtete Wohung, gut ausgestattet, sehr ruhige Lage. Sehr nette und hilfsbereite Vermieter.”",66d9df98-4199-4fcb-ab41-d6bf254f03d4,91641f9f-e0a2-4658-9da5-14773fd5a82e
10.0,"“Breathtaking views, beautiful home and close to beautiful walks and activities ✨️ ❤️”",540cfa69-e831-4918-aff6-ab1d78530014,e8557e1a-470b-4458-a499-cccd60bcc93d
10.0,Not Available,5da971d3-1398-454f-85be-a29d4f3c5754,219b9b3f-0376-4c49-834b-3d0bf8deda4b
9.0,"Guests loved the accommodation's stunning location and breathtaking views. The well-equipped kitchen and spacious rooms were highly praised. Guests appreciated the peaceful setting, though some noted the quietness could be isolating. The proximity to horses added a unique charm.",97e46dc9-0016-4a3f-a4cd-2f1a2dc030ac,4ddc297b-a4f2-47a9-a10b-2c3a5a9251f5
7.9,"Guests highlighted the excellent location and stunning views from the accommodation. The hosts were praised for their friendliness. However, opinions on the kitchen and room comfort were mixed, with some guests noting issues with cleanliness and bed comfort.",a4498ef5-ea09-4169-95bc-099488b370d7,0b0fb8bf-734c-4434-99ee-dbdaf9476d61
9.9,"“Das Haus befindet sich in guter Lage und verfügt über einen großen Wohnbereich. Die Küche ist sehr gut ausgestattet. Die Einrichtung ist gemütlich, wir haben uns sehr wohlgefühlt. Alles war super sauber. Wir kommen gerne wieder.”",39211536-e0f8-422f-84e6-d50cfe95e0c2,efce57c4-95b0-4206-8cb4-4a6abd609bb8
8.5,"“We loved it here!! Had a few beautiful days, perfect location of the appartement, langlauf loipe next to the house, busstop also. Possibility to get nice fresh bread from the bakery every morning. We were with 3, my father and my friend. My...”",490852db-dd66-49a5-a5be-ba5f77d0b71e,b13383b0-df8a-4e7e-9757-adb752b39aa7
8.0,"Guests highlighted the cleanliness and convenient location of Wei Wei's Hostel. The well-equipped kitchen was appreciated, though shared toilets and shower comfort received less favourable feedback. Room comfort had mixed reviews, with some guests noting spaciousness but others mentioning outdated decor.",cece9ee3-c235-43cb-aecc-7f9be8aded28,b076476c-bcec-4701-8b13-ce013cf9c412
9.8,“The best accommodation we have ever stayed in perfect hosts beautiful property”,607b8e3a-2a8c-48c0-a4fc-d2bc622f1f68,d508c2f8-e209-4a12-86c7-f7b1119e2ee5
8.6,"Guests loved the breakfast at Pension Hohenrainer, praising its variety and quality. The location is appreciated for its tranquillity and proximity to attractions. Rooms are noted for cleanliness and comfort, with many highlighting the friendly staff and hosts. Beds are also described as comfortable.",e2ad6f0c-5612-486d-93a0-705ba11572bb,1af4b1df-299e-4186-b6c6-7bf17f2b0958
10.0,“Prachtig appartement en mooie locatie. Alles was netjes verzorgd en vooral erg schoon. Konden de gastvrouw ook alles vragen wat erg fijn was. In de buurt zijn er ook veel leuke dingen te doen voor jong en oud.”,47f8202f-c147-40d0-b2f7-4dfe01b528a0,a006bd52-f8b3-4427-9fa0-66199774b375
9.8,“The location made it very easy to travel to all local attractions by car. The apartment was set up nicely and had very cute decor. The bathroom was exceptionally nice! The whole place had a nice Bavarian Lodge feel to it.”,a42df02a-101f-4776-af07-26a0a679169f,97dfb6f0-7b8b-420f-935b-89aba8c47e96
8.7,"Guests loved the accommodation's prime location near Haldensee and hiking trails. The breakfast was praised for its variety and quality. Hosts were noted for their friendliness and helpfulness. Rooms were clean, though some found them a bit dated. Room comfort received mixed feedback, with some finding beds too firm.",51ccc362-ecf7-48e1-8148-b0561fcd90f9,44d7849d-0078-461a-a3ca-93a5900ff8ac
9.0,"“Spacious, fully equipped apartment, we had everything that we needed. The owners are very nice and helpful, free parking is available in front of the house. We had a lovely stay, hope to be back again!”",61040ff0-2dac-45b2-a32f-3c239b214f46,b26c1c96-cf16-43d7-95ad-59fb8e009cdc
9.7,"“Eine ganz wundervolle Unterkunft, mit sehr stilvoller und schöner Ausstattung. Es ist alles da, was man braucht und man fühlt sich absolut wie zu Hause. Sehr bequeme und große Betten mit gemütlichen Decken und Kissen. Die Küche ist toll...”",658e1dff-59d6-41ce-b445-53ca6014023b,ef7bed01-7a69-4da5-bced-5b0f37a12837
8.9,"“The best welcome EVER ☺️❤️. We were so impressed, we immediately booked a second night!”",cf4f0d0c-c123-4319-8de7-4677ee25d974,b24120aa-8344-494a-b23b-3ba2bbd4ddcf
9.5,“Pretty much everything. The hosts are in great and the apartment too. It's very spacious. Location is great too. You can walk to shopping places and the Hahnenkammbahn.”,2fb501dd-f0de-4647-829b-988fd318d3ad,a62037a9-0bde-459f-b382-bd3a6e160aee
